"region Geographic indicator"
,Frequency,Percent,Valid Percent
111.63,1,0.02,0.02
177.03,1,0.02,0.02
976.8000000000001,1,0.02,0.02
360.27,1,0.02,0.02
208.9,1,0.02,0.02
200.1,1,0.02,0.02
308.75,1,0.02,0.02
178.67000000000002,1,0.02,0.02
373.71,1,0.02,0.02
856.64,1,0.02,0.02
122.64,1,0.02,0.02
7.53,1,0.02,0.02
267.02,1,0.02,0.02
107.93,1,0.02,0.02
2719.57,1,0.02,0.02
248.45000000000002,1,0.02,0.02
213.3,1,0.02,0.02
409.77,1,0.02,0.02
298.83,1,0.02,0.02
168.94,1,0.02,0.02
115.73,1,0.02,0.02
454.21000000000004,1,0.02,0.02
554.5,1,0.02,0.02
726.34,1,0.02,0.02
378.2,1,0.02,0.02
567.92,1,0.02,0.02
549.62,1,0.02,0.02
324.98,1,0.02,0.02
139.35,1,0.02,0.02
265.54,1,0.02,0.02
1090.79,1,0.02,0.02
169.14000000000001,1,0.02,0.02
346.04,1,0.02,0.02
336.01,1,0.02,0.02
375.38,1,0.02,0.02
1212.07,1,0.02,0.02
26.57,1,0.02,0.02
323.04,1,0.02,0.02
908.15,1,0.02,0.02
347.03000000000003,1,0.02,0.02
362.21,1,0.02,0.02
235.47,1,0.02,0.02
37.58,1,0.02,0.02
205.1,1,0.02,0.02
151.9,1,0.02,0.02
437.27,1,0.02,0.02
232.83,1,0.02,0.02
379.2,1,0.02,0.02
1104.94,1,0.02,0.02
344.76,1,0.02,0.02
468.44,1,0.02,0.02
145.43,1,0.02,0.02
123.55,1,0.02,0.02
1308.63,1,0.02,0.02
305.55,1,0.02,0.02
488.51,1,0.02,0.02
368.45,1,0.02,0.02
416.12,1,0.02,0.02
187.94,1,0.02,0.02
487.22,1,0.02,0.02
201.98000000000002,1,0.02,0.02
711.25,1,0.02,0.02
143.62,1,0.02,0.02
369.23,1,0.02,0.02
442.08,1,0.02,0.02
64.54,1,0.02,0.02
351.01,1,0.02,0.02
412.47,1,0.02,0.02
87.79,1,0.02,0.02
295.97,1,0.02,0.02
275.74,1,0.02,0.02
99.01,1,0.02,0.02
530.25,1,0.02,0.02
86.14,1,0.02,0.02
475.82,1,0.02,0.02
545.6,1,0.02,0.02
187.32,1,0.02,0.02
249.09,1,0.02,0.02
319.91,1,0.02,0.02
100.77,1,0.02,0.02
444.1,1,0.02,0.02
272.45,1,0.02,0.02
311.37,1,0.02,0.02
172.72,1,0.02,0.02
331.26,1,0.02,0.02
403.65000000000003,1,0.02,0.02
225.67000000000002,1,0.02,0.02
762.1800000000001,1,0.02,0.02
124.73,1,0.02,0.02
351.34000000000003,1,0.02,0.02
174.51,1,0.02,0.02
118.65,1,0.02,0.02
269.72,1,0.02,0.02
627.98,1,0.02,0.02
149.65,1,0.02,0.02
339.82,1,0.02,0.02
190.57,1,0.02,0.02
161.94,1,0.02,0.02
262.91,1,0.02,0.02
80.03,1,0.02,0.02
507.11,1,0.02,0.02
504.11,1,0.02,0.02
3926.41,1,0.02,0.02
163.38,1,0.02,0.02
184.93,1,0.02,0.02
386.77,1,0.02,0.02
107.36,1,0.02,0.02
348.93,1,0.02,0.02
89.76,1,0.02,0.02
1088.9,1,0.02,0.02
540.67,1,0.02,0.02
435.62,1,0.02,0.02
255.78,1,0.02,0.02
239.22,1,0.02,0.02
990.23,1,0.02,0.02
265.46,1,0.02,0.02
96.77,1,0.02,0.02
267.23,1,0.02,0.02
477.04,1,0.02,0.02
381.48,1,0.02,0.02
577.77,1,0.02,0.02
244.27,1,0.02,0.02
278.67,1,0.02,0.02
132.54,1,0.02,0.02
351.33,1,0.02,0.02
358.25,1,0.02,0.02
193.57,1,0.02,0.02
255.4,1,0.02,0.02
256.3,1,0.02,0.02
276.39,1,0.02,0.02
234.76,1,0.02,0.02
574.01,1,0.02,0.02
217.08,1,0.02,0.02
305.08,1,0.02,0.02
240.85,1,0.02,0.02
195.61,1,0.02,0.02
703.0600000000001,1,0.02,0.02
379.92,1,0.02,0.02
276.33,1,0.02,0.02
346.40000000000003,1,0.02,0.02
166.49,1,0.02,0.02
100.63,1,0.02,0.02
267.21,1,0.02,0.02
51.800000000000004,1,0.02,0.02
536.04,1,0.02,0.02
149.56,1,0.02,0.02
360.71,1,0.02,0.02
233.17000000000002,1,0.02,0.02
426.79,1,0.02,0.02
224.33,1,0.02,0.02
180.75,1,0.02,0.02
194.25,1,0.02,0.02
351.32,1,0.02,0.02
548.12,1,0.02,0.02
274.14,1,0.02,0.02
163.33,1,0.02,0.02
750.29,1,0.02,0.02
312.40000000000003,1,0.02,0.02
376.99,1,0.02,0.02
903.9,1,0.02,0.02
389.87,1,0.02,0.02
501.94,1,0.02,0.02
241.15,1,0.02,0.02
115.51,1,0.02,0.02
190.92000000000002,1,0.02,0.02
424.68,1,0.02,0.02
370.59000000000003,1,0.02,0.02
276.06,1,0.02,0.02
417.67,1,0.02,0.02
366.24,1,0.02,0.02
645.2,1,0.02,0.02
329.36,1,0.02,0.02
200.06,1,0.02,0.02
145.48,1,0.02,0.02
517.52,1,0.02,0.02
308.99,1,0.02,0.02
913.72,1,0.02,0.02
255.77,1,0.02,0.02
62.480000000000004,1,0.02,0.02
359.22,1,0.02,0.02
128.8,1,0.02,0.02
280.23,1,0.02,0.02
228.51,1,0.02,0.02
59.68,1,0.02,0.02
208.71,1,0.02,0.02
588.9300000000001,1,0.02,0.02
209.69,1,0.02,0.02
167.75,1,0.02,0.02
204.84,1,0.02,0.02
413.5,1,0.02,0.02
304.16,1,0.02,0.02
151.20000000000002,1,0.02,0.02
376.32,1,0.02,0.02
339.56,1,0.02,0.02
132.46,1,0.02,0.02
190.28,1,0.02,0.02
507.88,1,0.02,0.02
576.5600000000001,1,0.02,0.02
585.36,1,0.02,0.02
174.70000000000002,1,0.02,0.02
893.66,1,0.02,0.02
369.51,1,0.02,0.02
546.17,1,0.02,0.02
492.94,1,0.02,0.02
126.13000000000001,1,0.02,0.02
370.28000000000003,1,0.02,0.02
438.97,1,0.02,0.02
705.98,1,0.02,0.02
449.7,1,0.02,0.02
229.99,1,0.02,0.02
216.92000000000002,1,0.02,0.02
393.6,1,0.02,0.02
160.89000000000001,1,0.02,0.02
614.98,1,0.02,0.02
678.79,1,0.02,0.02
187.37,1,0.02,0.02
411.75,1,0.02,0.02
587.66,1,0.02,0.02
342.08,1,0.02,0.02
932.41,1,0.02,0.02
251.4,1,0.02,0.02
331.77,1,0.02,0.02
64.03,1,0.02,0.02
115.85000000000001,1,0.02,0.02
593.02,1,0.02,0.02
319.76,1,0.02,0.02
19.45,1,0.02,0.02
644.0600000000001,1,0.02,0.02
563.35,1,0.02,0.02
187.34,1,0.02,0.02
505.09000000000003,1,0.02,0.02
1664.98,1,0.02,0.02
395.31,1,0.02,0.02
77.76,1,0.02,0.02
219.99,1,0.02,0.02
376.24,1,0.02,0.02
578.21,1,0.02,0.02
731.53,1,0.02,0.02
355.08,1,0.02,0.02
153.70000000000002,1,0.02,0.02
463.68,1,0.02,0.02
318.91,1,0.02,0.02
286.58,1,0.02,0.02
349.16,1,0.02,0.02
153.22,1,0.02,0.02
238.13,1,0.02,0.02
133.35,1,0.02,0.02
542.19,1,0.02,0.02
390.53000000000003,1,0.02,0.02
194.32,1,0.02,0.02
286.19,1,0.02,0.02
523.8100000000001,1,0.02,0.02
143.92000000000002,1,0.02,0.02
89.11,1,0.02,0.02
155.51,1,0.02,0.02
334.23,1,0.02,0.02
233.77,1,0.02,0.02
169.13,1,0.02,0.02
351.17,1,0.02,0.02
179.61,1,0.02,0.02
219.23000000000002,1,0.02,0.02
683.53,1,0.02,0.02
234.68,1,0.02,0.02
1035.83,1,0.02,0.02
606.65,1,0.02,0.02
387.88,1,0.02,0.02
255.43,1,0.02,0.02
226.78,1,0.02,0.02
97.17,1,0.02,0.02
252.66,1,0.02,0.02
276.69,1,0.02,0.02
237.09,1,0.02,0.02
189.5,1,0.02,0.02
129.01,1,0.02,0.02
197.65,1,0.02,0.02
253.85,1,0.02,0.02
376.92,1,0.02,0.02
488.08,1,0.02,0.02
79.44,1,0.02,0.02
178.61,1,0.02,0.02
250.70000000000002,1,0.02,0.02
81.33,1,0.02,0.02
236.06,1,0.02,0.02
231.16,1,0.02,0.02
175.69,1,0.02,0.02
601.8000000000001,1,0.02,0.02
110.89,1,0.02,0.02
310.7,1,0.02,0.02
448.1,1,0.02,0.02
693.8000000000001,1,0.02,0.02
519.37,1,0.02,0.02
314.3,1,0.02,0.02
185.75,1,0.02,0.02
191.04,1,0.02,0.02
124.19,1,0.02,0.02
307.48,1,0.02,0.02
470.48,1,0.02,0.02
126.19,1,0.02,0.02
511.54,1,0.02,0.02
96.24000000000001,1,0.02,0.02
1053.82,1,0.02,0.02
83.92,1,0.02,0.02
73.06,1,0.02,0.02
167.16,1,0.02,0.02
770.9200000000001,1,0.02,0.02
611.5600000000001,1,0.02,0.02
182.23,1,0.02,0.02
461.38,1,0.02,0.02
144.15,1,0.02,0.02
136.93,1,0.02,0.02
374.66,1,0.02,0.02
478.51,1,0.02,0.02
364.97,1,0.02,0.02
224.98000000000002,1,0.02,0.02
493.11,1,0.02,0.02
318.92,1,0.02,0.02
644.79,1,0.02,0.02
435.54,1,0.02,0.02
165.61,1,0.02,0.02
125.53,1,0.02,0.02
223.8,1,0.02,0.02
366.26,1,0.02,0.02
348.23,1,0.02,0.02
238.51,1,0.02,0.02
557.9300000000001,1,0.02,0.02
448.83,1,0.02,0.02
509.79,1,0.02,0.02
349.68,1,0.02,0.02
241.82,1,0.02,0.02
351.96,1,0.02,0.02
771.0,1,0.02,0.02
118.85000000000001,1,0.02,0.02
287.79,1,0.02,0.02
348.32,1,0.02,0.02
326.56,1,0.02,0.02
131.03,1,0.02,0.02
452.88,1,0.02,0.02
135.57,1,0.02,0.02
250.94,1,0.02,0.02
232.34,1,0.02,0.02
184.66,1,0.02,0.02
78.87,1,0.02,0.02
286.27,1,0.02,0.02
529.96,1,0.02,0.02
280.8,1,0.02,0.02
814.3100000000001,1,0.02,0.02
231.99,1,0.02,0.02
712.54,1,0.02,0.02
271.84000000000003,1,0.02,0.02
127.76,1,0.02,0.02
878.86,1,0.02,0.02
176.8,1,0.02,0.02
1655.5900000000001,1,0.02,0.02
105.06,1,0.02,0.02
78.3,1,0.02,0.02
314.8,1,0.02,0.02
194.87,1,0.02,0.02
337.77,1,0.02,0.02
518.76,1,0.02,0.02
494.43,1,0.02,0.02
245.85,1,0.02,0.02
176.64000000000001,1,0.02,0.02
205.88,1,0.02,0.02
173.6,1,0.02,0.02
150.81,1,0.02,0.02
669.38,1,0.02,0.02
304.28000000000003,1,0.02,0.02
538.35,1,0.02,0.02
161.83,1,0.02,0.02
169.23,1,0.02,0.02
817.49,1,0.02,0.02
367.31,1,0.02,0.02
652.61,1,0.02,0.02
340.73,1,0.02,0.02
173.8,1,0.02,0.02
222.91,1,0.02,0.02
108.96000000000001,1,0.02,0.02
407.97,1,0.02,0.02
182.12,1,0.02,0.02
233.07,1,0.02,0.02
207.39000000000001,1,0.02,0.02
231.65,1,0.02,0.02
75.01,1,0.02,0.02
185.96,1,0.02,0.02
157.96,1,0.02,0.02
124.29,1,0.02,0.02
183.28,1,0.02,0.02
300.12,1,0.02,0.02
336.8,1,0.02,0.02
147.67000000000002,1,0.02,0.02
922.8100000000001,1,0.02,0.02
263.72,1,0.02,0.02
168.47,1,0.02,0.02
295.09000000000003,1,0.02,0.02
38.87,1,0.02,0.02
16.44,1,0.02,0.02
337.34000000000003,1,0.02,0.02
220.13,1,0.02,0.02
289.63,1,0.02,0.02
95.72,1,0.02,0.02
280.65000000000003,1,0.02,0.02
118.69,1,0.02,0.02
443.42,1,0.02,0.02
505.36,1,0.02,0.02
97.26,1,0.02,0.02
68.39,1,0.02,0.02
183.72,1,0.02,0.02
205.56,1,0.02,0.02
102.49000000000001,1,0.02,0.02
290.83,1,0.02,0.02
323.25,1,0.02,0.02
242.07,1,0.02,0.02
154.77,1,0.02,0.02
167.42000000000002,1,0.02,0.02
200.53,1,0.02,0.02
305.17,1,0.02,0.02
525.66,1,0.02,0.02
341.52,1,0.02,0.02
281.40000000000003,1,0.02,0.02
152.66,1,0.02,0.02
231.56,1,0.02,0.02
203.34,1,0.02,0.02
451.38,1,0.02,0.02
343.56,1,0.02,0.02
636.03,1,0.02,0.02
388.6,1,0.02,0.02
271.4,1,0.02,0.02
187.20000000000002,1,0.02,0.02
526.37,1,0.02,0.02
471.74,1,0.02,0.02
314.46,1,0.02,0.02
222.48000000000002,1,0.02,0.02
1029.3600000000001,1,0.02,0.02
223.24,1,0.02,0.02
308.90000000000003,1,0.02,0.02
299.73,1,0.02,0.02
196.13,1,0.02,0.02
237.77,1,0.02,0.02
916.09,1,0.02,0.02
623.91,1,0.02,0.02
123.28,1,0.02,0.02
119.98,1,0.02,0.02
76.41,1,0.02,0.02
345.87,1,0.02,0.02
687.5600000000001,1,0.02,0.02
512.6,1,0.02,0.02
279.90000000000003,1,0.02,0.02
44.480000000000004,1,0.02,0.02
131.34,1,0.02,0.02
133.03,1,0.02,0.02
302.67,1,0.02,0.02
222.26,1,0.02,0.02
210.1,1,0.02,0.02
552.21,1,0.02,0.02
397.44,1,0.02,0.02
168.20000000000002,1,0.02,0.02
534.8,1,0.02,0.02
234.16,1,0.02,0.02
327.68,1,0.02,0.02
1019.66,1,0.02,0.02
227.22,1,0.02,0.02
534.05,1,0.02,0.02
212.81,1,0.02,0.02
471.31,1,0.02,0.02
466.69,1,0.02,0.02
425.79,1,0.02,0.02
262.73,1,0.02,0.02
185.74,1,0.02,0.02
375.11,1,0.02,0.02
1065.39,1,0.02,0.02
402.54,1,0.02,0.02
358.42,1,0.02,0.02
338.76,1,0.02,0.02
211.79,1,0.02,0.02
249.3,1,0.02,0.02
350.23,1,0.02,0.02
624.1,1,0.02,0.02
186.66,1,0.02,0.02
232.61,1,0.02,0.02
61.56,1,0.02,0.02
170.62,1,0.02,0.02
440.87,1,0.02,0.02
144.04,1,0.02,0.02
128.35,1,0.02,0.02
204.98000000000002,1,0.02,0.02
452.13,1,0.02,0.02
271.15,1,0.02,0.02
1243.19,1,0.02,0.02
253.45000000000002,1,0.02,0.02
228.48000000000002,1,0.02,0.02
455.87,1,0.02,0.02
170.05,1,0.02,0.02
245.93,1,0.02,0.02
495.02000000000004,1,0.02,0.02
394.02,1,0.02,0.02
289.3,1,0.02,0.02
354.61,1,0.02,0.02
183.03,1,0.02,0.02
373.23,1,0.02,0.02
189.01,1,0.02,0.02
187.43,1,0.02,0.02
326.59000000000003,1,0.02,0.02
388.41,1,0.02,0.02
253.75,1,0.02,0.02
378.02,1,0.02,0.02
157.25,1,0.02,0.02
470.43,1,0.02,0.02
446.61,1,0.02,0.02
307.07,1,0.02,0.02
199.26,1,0.02,0.02
126.75,1,0.02,0.02
995.5,1,0.02,0.02
79.52,1,0.02,0.02
104.09,1,0.02,0.02
57.96,1,0.02,0.02
156.41,1,0.02,0.02
563.62,1,0.02,0.02
399.57,1,0.02,0.02
76.91,1,0.02,0.02
483.18,1,0.02,0.02
410.91,1,0.02,0.02
102.61,1,0.02,0.02
769.35,1,0.02,0.02
207.55,1,0.02,0.02
413.45,1,0.02,0.02
278.37,1,0.02,0.02
228.14000000000001,1,0.02,0.02
115.58,1,0.02,0.02
609.21,1,0.02,0.02
63.83,1,0.02,0.02
238.17000000000002,1,0.02,0.02
186.22,1,0.02,0.02
629.42,1,0.02,0.02
376.09000000000003,1,0.02,0.02
123.29,1,0.02,0.02
548.84,1,0.02,0.02
211.62,1,0.02,0.02
577.94,1,0.02,0.02
445.90000000000003,1,0.02,0.02
401.52,1,0.02,0.02
75.05,1,0.02,0.02
162.68,1,0.02,0.02
344.16,1,0.02,0.02
377.18,1,0.02,0.02
286.78000000000003,1,0.02,0.02
861.15,1,0.02,0.02
1058.55,1,0.02,0.02
606.79,1,0.02,0.02
461.03000000000003,1,0.02,0.02
126.71000000000001,1,0.02,0.02
53.84,1,0.02,0.02
517.17,1,0.02,0.02
172.37,1,0.02,0.02
451.58,1,0.02,0.02
19.11,1,0.02,0.02
81.93,1,0.02,0.02
102.55,1,0.02,0.02
381.14,1,0.02,0.02
232.18,1,0.02,0.02
210.32,1,0.02,0.02
487.66,1,0.02,0.02
270.27,1,0.02,0.02
387.38,1,0.02,0.02
124.59,1,0.02,0.02
101.14,1,0.02,0.02
544.61,1,0.02,0.02
302.89,1,0.02,0.02
595.39,1,0.02,0.02
236.18,1,0.02,0.02
567.9300000000001,1,0.02,0.02
130.9,1,0.02,0.02
200.5,1,0.02,0.02
211.0,1,0.02,0.02
230.09,1,0.02,0.02
439.52,1,0.02,0.02
719.87,1,0.02,0.02
84.7,1,0.02,0.02
289.78000000000003,1,0.02,0.02
292.43,1,0.02,0.02
77.89,1,0.02,0.02
274.02,1,0.02,0.02
127.22,1,0.02,0.02
356.99,1,0.02,0.02
229.95000000000002,1,0.02,0.02
444.02,1,0.02,0.02
467.83,1,0.02,0.02
162.32,1,0.02,0.02
43.11,1,0.02,0.02
266.9,1,0.02,0.02
158.63,1,0.02,0.02
379.12,1,0.02,0.02
439.86,1,0.02,0.02
903.78,1,0.02,0.02
168.48,1,0.02,0.02
226.79,1,0.02,0.02
462.15000000000003,1,0.02,0.02
413.98,1,0.02,0.02
254.42000000000002,1,0.02,0.02
861.5600000000001,1,0.02,0.02
200.52,1,0.02,0.02
357.43,1,0.02,0.02
662.5,1,0.02,0.02
409.1,1,0.02,0.02
435.76,1,0.02,0.02
332.88,1,0.02,0.02
339.2,1,0.02,0.02
271.36,1,0.02,0.02
916.1800000000001,1,0.02,0.02
403.15000000000003,1,0.02,0.02
116.33,1,0.02,0.02
219.14000000000001,1,0.02,0.02
183.38,1,0.02,0.02
356.79,1,0.02,0.02
380.72,1,0.02,0.02
318.61,1,0.02,0.02
337.39,1,0.02,0.02
119.34,1,0.02,0.02
137.92000000000002,1,0.02,0.02
312.04,1,0.02,0.02
228.19,1,0.02,0.02
449.85,1,0.02,0.02
720.11,1,0.02,0.02
369.52,1,0.02,0.02
1239.78,1,0.02,0.02
289.57,1,0.02,0.02
665.24,1,0.02,0.02
141.0,1,0.02,0.02
435.29,1,0.02,0.02
487.18,1,0.02,0.02
52.5,1,0.02,0.02
1658.88,1,0.02,0.02
107.0,1,0.02,0.02
214.75,1,0.02,0.02
128.34,1,0.02,0.02
454.82,1,0.02,0.02
996.6,1,0.02,0.02
353.64,1,0.02,0.02
154.72,1,0.02,0.02
132.55,1,0.02,0.02
267.45,1,0.02,0.02
264.8,1,0.02,0.02
371.65000000000003,1,0.02,0.02
31.71,1,0.02,0.02
354.17,1,0.02,0.02
725.97,1,0.02,0.02
181.83,1,0.02,0.02
213.19,1,0.02,0.02
222.57,1,0.02,0.02
213.34,1,0.02,0.02
543.09,1,0.02,0.02
210.8,1,0.02,0.02
382.95,1,0.02,0.02
314.78000000000003,1,0.02,0.02
157.27,1,0.02,0.02
172.84,1,0.02,0.02
463.59000000000003,1,0.02,0.02
143.53,1,0.02,0.02
180.11,1,0.02,0.02
149.63,1,0.02,0.02
119.51,1,0.02,0.02
294.62,1,0.02,0.02
370.65000000000003,1,0.02,0.02
328.49,1,0.02,0.02
782.8000000000001,1,0.02,0.02
213.66,1,0.02,0.02
407.29,1,0.02,0.02
392.31,1,0.02,0.02
310.44,1,0.02,0.02
360.42,1,0.02,0.02
495.41,1,0.02,0.02
313.99,1,0.02,0.02
592.7,1,0.02,0.02
660.57,1,0.02,0.02
693.3000000000001,1,0.02,0.02
133.16,1,0.02,0.02
373.93,1,0.02,0.02
165.95000000000002,1,0.02,0.02
384.37,1,0.02,0.02
123.44,1,0.02,0.02
476.32,1,0.02,0.02
372.6,1,0.02,0.02
196.6,1,0.02,0.02
147.81,1,0.02,0.02
468.03000000000003,1,0.02,0.02
253.33,1,0.02,0.02
244.17000000000002,1,0.02,0.02
119.52,1,0.02,0.02
527.01,1,0.02,0.02
400.27,1,0.02,0.02
334.98,1,0.02,0.02
682.03,1,0.02,0.02
218.74,1,0.02,0.02
690.71,1,0.02,0.02
399.13,1,0.02,0.02
257.97,1,0.02,0.02
134.46,1,0.02,0.02
159.43,1,0.02,0.02
409.54,1,0.02,0.02
578.44,1,0.02,0.02
150.3,1,0.02,0.02
359.28000000000003,1,0.02,0.02
196.22,1,0.02,0.02
722.9300000000001,1,0.02,0.02
580.4300000000001,1,0.02,0.02
396.46000000000004,1,0.02,0.02
169.25,1,0.02,0.02
2969.39,1,0.02,0.02
285.8,1,0.02,0.02
305.58,1,0.02,0.02
243.37,1,0.02,0.02
170.83,1,0.02,0.02
470.98,1,0.02,0.02
154.67000000000002,1,0.02,0.02
46.410000000000004,1,0.02,0.02
114.01,1,0.02,0.02
412.43,1,0.02,0.02
1010.76,1,0.02,0.02
340.98,1,0.02,0.02
292.85,1,0.02,0.02
454.75,1,0.02,0.02
294.17,1,0.02,0.02
280.64,1,0.02,0.02
643.37,1,0.02,0.02
185.9,1,0.02,0.02
443.27,1,0.02,0.02
125.3,1,0.02,0.02
573.67,1,0.02,0.02
324.76,1,0.02,0.02
115.16,1,0.02,0.02
76.55,1,0.02,0.02
205.31,1,0.02,0.02
287.03000000000003,1,0.02,0.02
357.05,1,0.02,0.02
316.95,1,0.02,0.02
356.62,1,0.02,0.02
406.31,1,0.02,0.02
157.69,1,0.02,0.02
423.55,1,0.02,0.02
161.61,1,0.02,0.02
291.24,1,0.02,0.02
353.73,1,0.02,0.02
256.58,1,0.02,0.02
265.96,1,0.02,0.02
179.9,1,0.02,0.02
114.52,1,0.02,0.02
325.5,1,0.02,0.02
350.18,1,0.02,0.02
389.61,1,0.02,0.02
266.12,1,0.02,0.02
182.52,1,0.02,0.02
147.09,1,0.02,0.02
255.91,1,0.02,0.02
63.85,1,0.02,0.02
157.32,1,0.02,0.02
424.17,1,0.02,0.02
367.90000000000003,1,0.02,0.02
262.45,1,0.02,0.02
692.09,1,0.02,0.02
287.74,1,0.02,0.02
308.45,1,0.02,0.02
139.05,1,0.02,0.02
509.44,1,0.02,0.02
879.64,1,0.02,0.02
265.29,1,0.02,0.02
174.28,1,0.02,0.02
420.92,1,0.02,0.02
281.97,1,0.02,0.02
184.69,1,0.02,0.02
145.45000000000002,1,0.02,0.02
809.66,1,0.02,0.02
263.14,1,0.02,0.02
121.97,1,0.02,0.02
80.23,1,0.02,0.02
469.17,1,0.02,0.02
310.08,1,0.02,0.02
220.73000000000002,1,0.02,0.02
599.53,1,0.02,0.02
224.75,1,0.02,0.02
423.42,1,0.02,0.02
713.45,1,0.02,0.02
596.5500000000001,1,0.02,0.02
157.53,1,0.02,0.02
241.47,1,0.02,0.02
261.46,1,0.02,0.02
130.92000000000002,1,0.02,0.02
321.48,1,0.02,0.02
912.77,1,0.02,0.02
282.05,1,0.02,0.02
342.17,1,0.02,0.02
459.83,1,0.02,0.02
354.11,1,0.02,0.02
394.25,1,0.02,0.02
452.3,1,0.02,0.02
624.78,1,0.02,0.02
219.46,1,0.02,0.02
93.54,1,0.02,0.02
845.49,1,0.02,0.02
128.63,1,0.02,0.02
293.7,1,0.02,0.02
152.09,1,0.02,0.02
283.72,1,0.02,0.02
583.0600000000001,1,0.02,0.02
344.29,1,0.02,0.02
122.48,1,0.02,0.02
61.160000000000004,1,0.02,0.02
117.21000000000001,1,0.02,0.02
232.36,1,0.02,0.02
108.76,1,0.02,0.02
244.84,1,0.02,0.02
470.96000000000004,1,0.02,0.02
69.04,1,0.02,0.02
375.92,1,0.02,0.02
239.87,1,0.02,0.02
309.86,1,0.02,0.02
354.27,1,0.02,0.02
358.54,1,0.02,0.02
526.42,1,0.02,0.02
141.05,1,0.02,0.02
274.40000000000003,1,0.02,0.02
419.23,1,0.02,0.02
150.97,1,0.02,0.02
215.9,1,0.02,0.02
390.79,1,0.02,0.02
112.67,1,0.02,0.02
360.5,1,0.02,0.02
374.15000000000003,1,0.02,0.02
129.66,1,0.02,0.02
406.14,1,0.02,0.02
123.92,1,0.02,0.02
420.40000000000003,1,0.02,0.02
433.87,1,0.02,0.02
473.94,1,0.02,0.02
187.15,1,0.02,0.02
117.01,1,0.02,0.02
543.7,1,0.02,0.02
1024.23,1,0.02,0.02
261.47,1,0.02,0.02
173.54,1,0.02,0.02
382.40000000000003,1,0.02,0.02
270.32,1,0.02,0.02
120.89,1,0.02,0.02
373.04,1,0.02,0.02
184.42000000000002,1,0.02,0.02
320.40000000000003,1,0.02,0.02
224.6,1,0.02,0.02
42.6,1,0.02,0.02
780.87,1,0.02,0.02
110.05,1,0.02,0.02
91.69,1,0.02,0.02
304.78000000000003,1,0.02,0.02
174.1,1,0.02,0.02
419.42,1,0.02,0.02
236.9,1,0.02,0.02
309.44,1,0.02,0.02
857.5,1,0.02,0.02
321.74,1,0.02,0.02
346.51,1,0.02,0.02
322.43,1,0.02,0.02
177.02,1,0.02,0.02
63.620000000000005,1,0.02,0.02
316.31,1,0.02,0.02
386.63,1,0.02,0.02
224.45000000000002,1,0.02,0.02
550.88,1,0.02,0.02
8.11,1,0.02,0.02
249.26000000000002,1,0.02,0.02
255.93,1,0.02,0.02
89.06,1,0.02,0.02
529.07,1,0.02,0.02
397.16,1,0.02,0.02
674.54,1,0.02,0.02
315.47,1,0.02,0.02
472.13,1,0.02,0.02
422.01,1,0.02,0.02
420.48,1,0.02,0.02
114.31,1,0.02,0.02
354.48,1,0.02,0.02
278.34000000000003,1,0.02,0.02
348.98,1,0.02,0.02
447.47,1,0.02,0.02
371.71,1,0.02,0.02
16.79,1,0.02,0.02
292.08,1,0.02,0.02
187.49,1,0.02,0.02
64.16,1,0.02,0.02
951.1,1,0.02,0.02
293.8,1,0.02,0.02
195.59,1,0.02,0.02
465.68,1,0.02,0.02
75.84,1,0.02,0.02
586.21,1,0.02,0.02
165.5,1,0.02,0.02
201.75,1,0.02,0.02
131.13,1,0.02,0.02
420.18,1,0.02,0.02
532.2,1,0.02,0.02
391.28000000000003,1,0.02,0.02
64.99,1,0.02,0.02
112.65,1,0.02,0.02
974.15,1,0.02,0.02
257.11,1,0.02,0.02
1509.65,1,0.02,0.02
82.47,1,0.02,0.02
342.14,1,0.02,0.02
749.89,1,0.02,0.02
169.9,1,0.02,0.02
179.41,1,0.02,0.02
695.75,1,0.02,0.02
408.51,1,0.02,0.02
185.51,1,0.02,0.02
453.92,1,0.02,0.02
209.28,1,0.02,0.02
570.6800000000001,1,0.02,0.02
245.55,1,0.02,0.02
297.23,1,0.02,0.02
113.5,1,0.02,0.02
442.94,1,0.02,0.02
455.81,1,0.02,0.02
199.42000000000002,1,0.02,0.02
388.53000000000003,1,0.02,0.02
595.1,1,0.02,0.02
393.53000000000003,1,0.02,0.02
516.94,1,0.02,0.02
213.63,1,0.02,0.02
413.53000000000003,1,0.02,0.02
123.04,1,0.02,0.02
238.26,1,0.02,0.02
478.39,1,0.02,0.02
458.3,1,0.02,0.02
235.35,1,0.02,0.02
1338.82,1,0.02,0.02
337.14,1,0.02,0.02
758.17,1,0.02,0.02
300.74,1,0.02,0.02
135.79,1,0.02,0.02
117.51,1,0.02,0.02
77.09,1,0.02,0.02
261.73,1,0.02,0.02
835.61,1,0.02,0.02
38.07,1,0.02,0.02
416.36,1,0.02,0.02
152.69,1,0.02,0.02
1518.33,1,0.02,0.02
239.88,1,0.02,0.02
105.09,1,0.02,0.02
118.16,1,0.02,0.02
505.46000000000004,1,0.02,0.02
303.36,1,0.02,0.02
341.72,1,0.02,0.02
291.69,1,0.02,0.02
588.16,1,0.02,0.02
358.93,1,0.02,0.02
382.54,1,0.02,0.02
284.14,1,0.02,0.02
349.04,1,0.02,0.02
213.89000000000001,1,0.02,0.02
81.65,1,0.02,0.02
297.33,1,0.02,0.02
