custid,region,townsize,gender,age,agecat,birthmonth,ed,edcat,jobcat,union,employ,empcat,retire,income,lninc,inccat,debtinc,creddebt,lncreddebt,othdebt,lnothdebt,default,jobsat,marital,spoused,spousedcat,reside,pets,pets_cats,pets_dogs,pets_birds,pets_reptiles,pets_small,pets_saltfish,pets_freshfish,homeown,hometype,address,addresscat,cars,carown,cartype,carvalue,carcatvalue,carbought,carbuy,commute,commutecat,commutetime,commutecar,commutemotorcycle,commutecarpool,commutebus,commuterail,commutepublic,commutebike,commutewalk,commutenonmotor,telecommute,reason,polview,polparty,polcontrib,vote,card,cardtype,cardbenefit,cardfee,cardtenure,cardtenurecat,card2,card2type,card2benefit,card2fee,card2tenure,card2tenurecat,carditems,cardspent,card2items,card2spent,active,bfast,tenure,churn,longmon,lnlongmon,longten,lnlongten,tollfree,tollmon,lntollmon,tollten,lntollten,equip,equipmon,lnequipmon,equipten,lnequipten,callcard,cardmon,lncardmon,cardten,lncardten,wireless,wiremon,lnwiremon,wireten,lnwireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,owntv,hourstv,ownvcr,owndvd,owncd,ownpda,ownpc,ownipod,owngame,ownfax,news,response_01,response_02,response_03
4738-EVGEFI-FIM,5.0,5.0,1.0,51.0,5.0,February,15.0,3.0,1.0,1.0,12.0,4.0,0.0,122.0,4.804021044733257,4.0,2.6,0.8088599999999999,-0.21212943005110946,2.3631399999999996,0.8599912431700238,0.0,3.0,1.0,17.0,4.0,2.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,2.0,9.0,3.0,2.0,1.0,1.0,44.0,3.0,0.0,0.0,1.0,1.0,38.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,1.0,1.0,1.0,2.0,3.0,3.0,0.0,33.0,5.0,3.0,3.0,2.0,0.0,29.0,5.0,10.0,299.39,11.0,485.31,0.0,2.0,71.0,0.0,25.85,3.2523106009544382,1831.85,7.513081664152653,1.0,30.25,3.4094961844768505,2208.15,7.699910339872132,1.0,60.95,4.110053855927281,4213.3,8.346001467609039,1.0,26.25,3.2676659890376327,1795.0,7.492760300922379,1.0,59.85,4.091841432003982,4082.6,8.314489319339483,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
1668-DEBFLG-JZW,5.0,5.0,0.0,61.0,5.0,January,11.0,1.0,5.0,0.0,26.0,5.0,0.0,232.0,5.44673737166631,5.0,2.5,3.4742,1.245364236685686,2.3258000000000005,0.844064065876806,0.0,5.0,1.0,10.0,1.0,2.0,5.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,22.0,4.0,2.0,1.0,1.0,92.2,3.0,1.0,0.0,5.0,3.0,40.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,40.0,5.0,1.0,4.0,2.0,0.0,30.0,5.0,12.0,857.5,6.0,449.89,0.0,3.0,72.0,0.0,46.1,3.8308129500026027,3306.2,8.103554772618912,0.0,0.0,,0.0,,0.0,0.0,,0.0,,1.0,31.0,3.4339872044851463,2145.0,7.6708948313621175,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
3243-XMXUQF-TC4,5.0,2.0,0.0,56.0,5.0,March,18.0,4.0,3.0,0.0,13.0,4.0,0.0,34.0,3.5263605246161616,2.0,6.5,1.12489,0.11768525309804709,1.08511,0.081681364342045,0.0,5.0,1.0,20.0,5.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,23.0,4.0,4.0,1.0,0.0,22.400000000000002,2.0,0.0,0.0,1.0,1.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,6.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,27.0,5.0,4.0,1.0,3.0,0.0,19.0,5.0,12.0,388.47,7.0,320.35,0.0,2.0,55.0,1.0,6.75,1.9095425048844386,396.2,5.981919134264451,0.0,0.0,,0.0,,0.0,0.0,,0.0,,1.0,24.75,3.2088254890146994,1310.0,7.177782416195197,0.0,0.0,,0.0,,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0383-QZAGJU-JE8,4.0,1.0,0.0,23.0,2.0,January,16.0,3.0,2.0,0.0,0.0,1.0,0.0,20.0,2.995732273553991,1.0,29.2,1.86296,0.6221666206428432,3.9770399999999997,1.380537824007511,1.0,4.0,1.0,11.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,5.0,3.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,0.0,5.0,2.0,1.0,4.0,1.0,0.0,6.0,3.0,9.0,540.0,6.0,267.41,0.0,1.0,14.0,0.0,2.55,0.9360933591703348,36.0,3.58351893845611,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
5035-GDWYRU-MLN,1.0,5.0,1.0,54.0,5.0,June,11.0,1.0,1.0,0.0,13.0,4.0,0.0,62.0,4.127134385045092,3.0,1.7999999999999998,0.35711999999999994,-1.0296834192292459,0.75888,-0.27591161685286547,0.0,3.0,1.0,12.0,2.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,3.0,3.0,1.0,1.0,38.6,2.0,1.0,0.0,1.0,1.0,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,17.0,5.0,5.0,4.0,4.0,0.0,14.0,4.0,5.0,341.16,9.0,716.34,1.0,2.0,42.0,0.0,8.35,2.122261538862764,359.0,5.883322388488279,1.0,24.0,3.1780538303479458,965.25,6.872387135144345,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4437-WKKYNG-MZV,3.0,3.0,0.0,33.0,3.0,October,22.0,5.0,3.0,1.0,2.0,2.0,0.0,57.0,4.04305126783455,3.0,4.3999999999999995,0.9756119999999999,-0.024690312593016576,1.532388,0.4268273029601326,0.0,1.0,0.0,-1.0,-1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,11.0,3.0,1.0,1.0,1.0,23.900000000000002,2.0,0.0,1.0,8.0,4.0,25.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,6.0,1.0,0.0,1.0,3.0,1.0,3.0,0.0,4.0,2.0,1.0,2.0,3.0,0.0,2.0,2.0,10.0,861.5600000000001,6.0,475.96000000000004,0.0,1.0,5.0,0.0,4.15,1.423108334242607,16.75,2.8183982582710754,0.0,0.0,,0.0,,1.0,30.75,3.4258899942525267,111.3,4.712229258281499,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,1.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9939-UQSAIS-TYG,4.0,4.0,1.0,50.0,5.0,May,20.0,5.0,1.0,0.0,9.0,3.0,0.0,50.0,3.912023005428146,3.0,0.8,0.0456,-3.0878475624617967,0.35440000000000005,-1.037329060251211,0.0,3.0,1.0,19.0,4.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,14.0,3.0,1.0,1.0,1.0,17.1,1.0,0.0,0.0,4.0,3.0,31.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,1.0,2.0,3.0,4.0,0.0,20.0,5.0,4.0,1.0,3.0,0.0,17.0,5.0,16.0,302.48,5.0,125.38000000000001,0.0,3.0,42.0,0.0,20.75,3.0325462466767075,877.2,6.776735016543733,0.0,0.0,,0.0,,1.0,34.55,3.542407550213679,1533.85,7.3355361935737164,1.0,26.25,3.2676659890376327,1070.0,6.975413927455952,1.0,35.65,3.573749146860305,1423.4,7.260803654865171,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,16.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0486-AAVGZJ-UHS,3.0,3.0,0.0,21.0,2.0,May,16.0,3.0,5.0,1.0,0.0,1.0,0.0,52.0,3.9512437185814275,3.0,4.8,0.5266559999999999,-0.6412076949988895,1.969344,0.6777004923709185,0.0,1.0,0.0,-1.0,-1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,0.0,37.1,2.0,0.0,0.0,8.0,4.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,4.0,3.0,2.0,0.0,3.0,2.0,17.0,384.90000000000003,8.0,214.37,1.0,1.0,11.0,1.0,4.15,1.423108334242607,47.95,3.8701588013294472,0.0,0.0,,0.0,,1.0,32.65,3.48584485572244,337.6,5.821861762721802,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
2829-ONGIHX-TU3,4.0,1.0,0.0,70.0,6.0,September,16.0,3.0,6.0,0.0,19.0,5.0,1.0,22.0,3.091042453358316,1.0,19.0,0.94468,-0.05690903317318627,3.2353199999999998,1.1741278411442548,0.0,3.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,32.0,5.0,4.0,1.0,1.0,10.8,1.0,0.0,1.0,1.0,1.0,22.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,3.0,2.0,4.0,0.0,40.0,5.0,2.0,4.0,2.0,0.0,30.0,5.0,8.0,144.3,4.0,68.72,0.0,2.0,72.0,0.0,29.45,3.3826939100975957,2003.1,7.602451259531933,1.0,28.0,3.332204510175204,2026.05,7.613843363674883,0.0,0.0,,0.0,,1.0,51.25,3.9367156180185177,3595.0,8.187299270155147,1.0,47.9,3.8691155044168695,3549.55,8.174576113871282,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
4190-QKVGDX-K2U,3.0,1.0,0.0,62.0,5.0,October,19.0,4.0,2.0,0.0,2.0,2.0,0.0,30.0,3.4011973816621555,2.0,16.0,1.5888,0.4629790143087711,3.2112,1.1666446990599366,0.0,3.0,0.0,-1.0,-1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,27.0,5.0,2.0,1.0,0.0,17.8,1.0,1.0,0.0,10.0,5.0,24.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,9.0,5.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,16.0,5.0,3.0,3.0,3.0,0.0,12.0,4.0,1.0,19.98,1.0,16.66,0.0,3.0,36.0,1.0,6.15,1.8164520818184267,222.5,5.404927101606295,1.0,50.25,3.917010546939185,1753.55,7.4693975835734765,1.0,49.9,3.910021002757473,1911.9,7.555852790988358,1.0,46.25,3.834061463958434,1550.0,7.346010209913293,1.0,52.65,3.9636662385799846,1822.5,7.507964463882813,0.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
3504-LEWPCH-MBE,2.0,2.0,0.0,66.0,6.0,July,8.0,1.0,3.0,0.0,33.0,5.0,1.0,9.0,2.1972245773362196,1.0,3.1,0.11466900000000001,-2.1657055616466736,0.164331,-1.8058725924913217,0.0,4.0,0.0,-1.0,-1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,36.0,5.0,1.0,1.0,0.0,3.9000000000000004,1.0,0.0,1.0,2.0,1.0,29.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,30.0,5.0,5.0,2.0,3.0,0.0,23.0,5.0,11.0,505.09000000000003,7.0,251.01000000000002,1.0,1.0,67.0,0.0,15.35,2.731115474033206,1071.95,6.97723469875194,1.0,38.25,3.644143560272545,2597.0,7.862112211662748,0.0,0.0,,0.0,,1.0,19.0,2.9444389791664403,1315.0,7.181591944611865,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0
4528-NPTFWG-CBO,1.0,1.0,0.0,66.0,6.0,March,10.0,1.0,2.0,0.0,14.0,4.0,0.0,64.0,4.1588830833596715,3.0,10.6,3.18848,1.1595443142115693,3.5955199999999996,1.2796886260536322,0.0,1.0,1.0,11.0,1.0,2.0,8.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,15.0,3.0,2.0,1.0,0.0,26.1,2.0,0.0,0.0,1.0,1.0,28.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,6.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0,27.0,5.0,1.0,4.0,2.0,0.0,20.0,5.0,15.0,374.78000000000003,4.0,124.17,0.0,2.0,55.0,0.0,23.0,3.1354942159291497,1253.4,7.133615137790575,0.0,0.0,,0.0,,0.0,0.0,,0.0,,1.0,15.5,2.740840023925201,810.0,6.697034247666484,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5108-YUQGZJ-JVY,3.0,3.0,0.0,31.0,3.0,November,12.0,2.0,3.0,0.0,5.0,2.0,0.0,32.0,3.4657359027997265,2.0,1.7999999999999998,0.21772799999999998,-1.5245087016487953,0.358272,-1.0264628045292035,0.0,4.0,0.0,-1.0,-1.0,2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,3.0,0.0,0.0,19.1,1.0,1.0,0.0,1.0,1.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,1.0,3.0,2.0,3.0,0.0,2.0,2.0,10.0,189.01,8.0,141.28,0.0,3.0,2.0,1.0,1.95,0.6678293725756554,2.05,0.7178397931503168,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7957-PIKVMU-GZK,5.0,2.0,1.0,78.0,6.0,July,15.0,3.0,1.0,1.0,4.0,2.0,0.0,38.0,3.6375861597263857,2.0,0.7000000000000001,0.12422200000000001,-2.0856849915136775,0.14177800000000002,-1.9534928250167303,0.0,5.0,0.0,-1.0,-1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,48.0,5.0,2.0,0.0,0.0,22.400000000000002,2.0,0.0,0.0,4.0,3.0,25.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,9.0,4.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,40.0,5.0,2.0,1.0,1.0,0.0,30.0,5.0,11.0,245.93,4.0,72.64,1.0,2.0,72.0,0.0,78.0,4.356708826689592,5619.25,8.633953482024937,0.0,0.0,,0.0,,0.0,0.0,,0.0,,1.0,51.75,3.9464244321454784,3750.0,8.229511118964457,0.0,0.0,,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6227-BPYCTY-MBT,4.0,4.0,0.0,69.0,6.0,March,14.0,2.0,2.0,0.0,14.0,4.0,1.0,20.0,2.995732273553991,1.0,6.800000000000001,0.5072800000000001,-0.6786921595903608,0.85272,-0.15932403860125569,0.0,5.0,0.0,-1.0,-1.0,1.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,13.0,3.0,2.0,1.0,1.0,9.1,1.0,0.0,1.0,8.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,1.0,4.0,2.0,4.0,0.0,9.0,3.0,2.0,1.0,1.0,0.0,9.0,3.0,13.0,348.37,7.0,199.51,1.0,2.0,39.0,0.0,7.25,1.9810014688665833,311.65,5.741880763254859,1.0,32.75,3.488902962081261,1267.0,7.144407180321139,0.0,0.0,,0.0,,1.0,25.25,3.228826155721369,940.0,6.84587987526405,1.0,27.95,3.3304171996011083,1073.95,6.979098719050272,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,14.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
0607-SBLIXT-1G3,3.0,2.0,1.0,33.0,3.0,August,10.0,1.0,6.0,1.0,14.0,4.0,0.0,36.0,3.58351893845611,2.0,6.5,1.7900999999999998,0.5822714842140088,0.5499,-0.598018835468368,0.0,4.0,1.0,12.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,2.0,1.0,1.0,1.0,15.600000000000001,1.0,1.0,1.0,2.0,1.0,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,15.0,4.0,2.0,4.0,2.0,0.0,9.0,3.0,12.0,266.95,4.0,115.58,1.0,3.0,27.0,0.0,6.6,1.8870696490323797,170.35,5.137855144106975,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1975-PTOUTX-Y73,5.0,5.0,1.0,41.0,4.0,September,16.0,3.0,1.0,0.0,10.0,3.0,0.0,46.0,3.828641396489095,2.0,5.800000000000001,0.5576120000000001,-0.5840918989639485,2.110388,0.746871816838894,0.0,4.0,0.0,-1.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19.0,4.0,2.0,1.0,0.0,23.200000000000003,2.0,1.0,0.0,1.0,1.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,6.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0,23.0,5.0,2.0,4.0,2.0,1.0,24.0,5.0,1.0,7.34,2.0,32.13,0.0,1.0,63.0,0.0,41.15,3.717223927123079,2518.6,7.831458470571746,1.0,46.75,3.844814255734696,2981.75,8.000265655458778,0.0,0.0,,0.0,,1.0,21.0,3.044522437723423,1295.0,7.166265974133638,1.0,48.1,3.8732821771117156,3035.65,8.018180848602437,1.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,17.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0
2049-DJGJYT-SWF,2.0,2.0,0.0,22.0,2.0,August,15.0,3.0,3.0,0.0,1.0,1.0,0.0,15.0,2.70805020110221,1.0,10.2,0.37484999999999996,-0.981229333033066,1.15515,0.14423020567123165,1.0,1.0,0.0,-1.0,-1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,7.2,1.0,0.0,1.0,1.0,1.0,18.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,4.0,2.0,4.0,0.0,5.0,2.0,3.0,1.0,4.0,0.0,2.0,2.0,10.0,177.5,3.0,64.46000000000001,0.0,1.0,15.0,1.0,4.5,1.5040773967762742,54.85,4.00460218672124,1.0,19.5,2.970414465569701,325.0,5.783825182329737,1.0,39.0,3.6635616461296463,544.35,6.299592422327189,1.0,29.25,3.3758795736778655,430.0,6.063785208687608,1.0,38.25,3.644143560272545,506.95,6.228412379398589,0.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
4027-OUHQXH-696,3.0,2.0,0.0,28.0,3.0,September,14.0,2.0,3.0,0.0,3.0,2.0,0.0,24.0,3.1780538303479458,1.0,11.5,0.4664400000000001,-0.7626258843300048,2.2935600000000003,0.8301051956023698,0.0,3.0,1.0,16.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,2.0,2.0,1.0,1.0,15.8,1.0,0.0,0.0,1.0,1.0,13.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,2.0,1.0,1.0,0.0,2.0,4.0,1.0,0.0,10.0,3.0,5.0,1.0,2.0,0.0,10.0,3.0,12.0,252.88,6.0,182.86,0.0,1.0,65.0,0.0,26.2,3.265759410767051,1859.3,7.527955351786017,0.0,0.0,,0.0,,1.0,30.95,3.432372999130605,1968.3,7.5849255050189415,1.0,27.0,3.295836866004329,1870.0,7.533693709848633,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1084-NRUIXF-JOO,1.0,1.0,0.0,76.0,6.0,October,12.0,2.0,6.0,0.0,35.0,5.0,1.0,21.0,3.044522437723423,1.0,5.8999999999999995,0.47329799999999994,-0.7480300677285566,0.7657019999999999,-0.26696221887744104,0.0,4.0,1.0,14.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,45.0,5.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,1.0,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,1.0,3.0,1.0,2.0,0.0,35.0,5.0,2.0,1.0,4.0,1.0,29.0,5.0,11.0,148.05,0.0,0.0,0.0,2.0,71.0,0.0,24.35,3.192531849528599,1680.35,7.426757384032262,0.0,0.0,,0.0,,0.0,0.0,,0.0,,1.0,15.0,2.70805020110221,1070.0,6.975413927455952,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,12.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0500-JIHEQG-PCE,4.0,4.0,1.0,26.0,3.0,July,20.0,5.0,1.0,0.0,0.0,1.0,0.0,81.0,4.394449154672439,4.0,6.1,2.2481549999999997,0.8101098798324262,2.692845,0.99059825554472,0.0,1.0,0.0,-1.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,2.0,2.0,1.0,0.0,54.300000000000004,3.0,1.0,0.0,1.0,1.0,17.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0,4.0,1.0,0.0,0.0,4.0,4.0,4.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,12.0,387.88,1.0,42.12,1.0,1.0,5.0,1.0,2.25,0.8109302162163288,7.2,1.9740810260220096,0.0,0.0,,0.0,,1.0,42.7,3.754198920234579,159.45,5.0717303934560665,0.0,0.0,,0.0,,1.0,16.45,2.800325477211381,55.85,4.02266952551521,1.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
6146-FNDKDE-YFC,5.0,5.0,1.0,49.0,4.0,September,18.0,4.0,3.0,0.0,10.0,3.0,0.0,145.0,4.976733742420574,5.0,7.3,5.832334999999999,1.7634174347576057,4.752665,1.5587055133469458,0.0,1.0,0.0,-1.0,-1.0,1.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,22.0,4.0,3.0,1.0,0.0,98.80000000000001,3.0,1.0,0.0,1.0,1.0,32.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,6.0,0.0,0.0,1.0,4.0,3.0,1.0,0.0,14.0,4.0,1.0,1.0,1.0,0.0,17.0,5.0,15.0,456.54,3.0,164.93,1.0,3.0,33.0,0.0,13.45,2.598979106047848,418.85,6.0375128605998185,1.0,32.5,3.481240089335692,1078.6,6.983419182903127,1.0,38.4,3.648057459593681,1255.0,7.134890851565884,1.0,22.25,3.1023420086122493,700.0,6.551080335043404,1.0,43.2,3.765840495250065,1454.35,7.282314344394418,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,22.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6747-SBGRCB-IFD,4.0,2.0,0.0,44.0,4.0,January,16.0,3.0,5.0,0.0,10.0,3.0,0.0,24.0,3.1780538303479458,1.0,7.000000000000001,0.60816,-0.4973172737411984,1.0718400000000001,0.0693767977778205,1.0,4.0,1.0,9.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,14.0,3.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,0.0,3.0,2.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,4.0,0.0,0.0,0.0,3.0,4.0,3.0,0.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,2.0,9.0,180.0,3.0,58.84,1.0,3.0,2.0,1.0,2.9,1.0647107369924282,4.55,1.5151272329628591,0.0,0.0,,0.0,,1.0,28.3,3.342861804649192,40.5,3.7013019741124933,0.0,0.0,,0.0,,0.0,0.0,,0.0,,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,21.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
